type,num_episodes,status,start_date,end_date,season,studios,genres,score,release_year,studio_rank_score,duration,type_Movie,type_ONA,type_OVA,type_Special,type_TV,status_Currently Airing,status_Finished Airing,season_clean,season_Fall,season_None,season_Spring,season_Summer,season_Winter,season_spring,genre_Action,genre_Adventure,genre_Avant Garde,genre_Award Winning,genre_Boys Love,genre_Cars,genre_Comedy,genre_Demons,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Game,genre_Girls Love,genre_Gourmet,genre_Harem,genre_Hentai,genre_Historical,genre_Horror,genre_Josei,genre_Kids,genre_Martial Arts,genre_Mecha,genre_Military,genre_Music,genre_Mystery,genre_Parody,genre_Police,genre_Psychological,genre_Romance,genre_Samurai,genre_School,genre_Sci-Fi,genre_Seinen,genre_Shoujo,genre_Shounen,genre_Slice of Life,genre_Space,genre_Sports,genre_Super Power,genre_Supernatural,genre_Suspense,genre_Vampire,genre_Work Life
TV,47,Finished Airing,1984-02-07,1985-02-26,Winter 1984,['Toei Animation'],['Action' 'Comedy' 'Romance' 'School' 'Super Power'],6.4,1984,482,385.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TV,24,Finished Airing,1987-10-21,1988-03-30,Fall 1987,['Nippon Animation'],['Adventure' 'Comedy' 'Fantasy' 'Kids'],7.44,1987,114,161.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,52,Finished Airing,1999-01-01,1999-01-01,None None,['Unknown'],['Adventure' 'Fantasy'],7.22,1999,1493,0.0,False,False,False,False,True,False,True,None,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,50,Finished Airing,1994-04-06,1995-03-23,Spring 1994,['Studio Pierrot'],['Comedy' 'Sci-Fi' 'Super Power' 'Shounen'],7.31,1994,230,351.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
TV,51,Finished Airing,2006-01-07,2006-12-30,Winter 2006,['Studio Comet'],['Comedy' 'Fantasy' 'Kids'],6.47,2006,35,357.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,61,Finished Airing,2001-07-07,2002-09-28,Summer 2001,['Toei Animation'],['Comedy' 'Slice of Life'],6.26,2001,482,448.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,13,Finished Airing,2005-07-05,2005-09-27,Summer 2005,['Eiken'],['Action' 'Sports' 'Shounen'],6.0,2005,11,84.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TV,37,Finished Airing,1994-04-09,1994-12-24,Spring 1994,['Nippon Animation'],['Action' 'Adventure' 'Fantasy' 'Sci-Fi' 'Mecha' 'Space' 'Shounen'],6.77,1994,114,259.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
TV,73,Finished Airing,1979-10-07,1981-02-22,Fall 1979,['Tatsunoko Production'],['Action' 'Sci-Fi' 'Mecha'],6.34,1979,101,504.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,22,Finished Airing,2014-04-27,2014-10-05,Spring 2014,['Doga Kobo'],['Slice of Life'],6.34,2014,79,161.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,13,Finished Airing,2016-07-09,2016-10-01,Summer 2016,['Madhouse'],['Action' 'Adventure' 'Fantasy' 'Military'],7.65,2016,322,84.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,12,Finished Airing,2013-07-09,2013-09-24,Summer 2013,['Manglobe'],['Comedy' 'Romance' 'Supernatural' 'Harem' 'Shounen'],8.01,2013,26,77.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TV,12,Finished Airing,2019-10-07,2019-12-23,Fall 2019,['M.S.C'],['Mystery' 'Romance'],5.45,2019,13,77.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,12,Finished Airing,2014-04-04,2014-06-20,Spring 2014,['Diomedéa'],['Action' 'Girls Love' 'School'],6.61,2014,46,77.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TV,12,Finished Airing,2021-10-06,2021-12-22,Fall 2021,['Madhouse' 'MAPPA'],['Action' 'Fantasy' 'Music'],7.2,2021,384,77.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,13,Finished Airing,2018-10-06,2018-12-29,Fall 2018,['CloverWorks'],['Boys Love' 'Comedy' 'Drama' 'Romance'],7.39,2018,35,84.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,51,Finished Airing,2003-10-04,2004-10-02,Fall 2003,['Bones'],['Action' 'Adventure' 'Comedy' 'Drama' 'Fantasy' 'Military' 'Shounen'],8.11,2003,138,364.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TV,12,Finished Airing,2018-01-06,2018-03-24,Winter 2018,['Passione'],['Drama' 'Girls Love' 'Romance' 'School'],6.43,2018,20,77.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TV,26,Finished Airing,1999-04-29,1999-11-25,Spring 1999,['Daume'],['Comedy' 'Slice of Life'],6.91,1999,27,210.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,51,Finished Airing,1991-10-04,1992-09-25,Fall 1991,['Gallop'],['Action' 'Comedy' 'Sci-Fi' 'Parody'],6.6,1991,45,357.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,104,Finished Airing,2016-10-01,2018-09-27,Fall 2016,['Kachidoki Studio'],['Adventure' 'Kids'],6.29,2016,7,726.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,32,Finished Airing,1986-04-25,1986-12-26,Spring 1986,['Nippon Animation'],['Drama' 'Romance' 'Historical'],6.47,1986,114,245.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,36,Finished Airing,2005-05-22,2006-02-12,Spring 2005,['TMS Entertainment'],['Adventure' 'Drama' 'Fantasy' 'Shoujo'],7.02,2005,201,266.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TV,51,Finished Airing,1986-10-05,1987-09-27,Fall 1986,['Studio Pierrot'],['Comedy' 'Historical' 'Shoujo'],6.38,1986,230,357.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TV,50,Finished Airing,2017-04-02,2018-03-25,Spring 2017,['Unknown'],['Supernatural' 'Historical' 'Kids'],6.29,2017,1493,357.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV,38,Finished Airing,1990-04-06,1991-01-04,Spring 1990,['Production Reed'],['Adventure' 'Comedy' 'Fantasy' 'Mecha' 'Shounen'],7.01,1990,67,273.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TV,63,Finished Airing,1992-10-19,1994-03-21,Fall 1992,['Eiken'],['Comedy' 'Slice of Life' 'Kids'],6.77,1992,11,518.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,25,Finished Airing,2020-04-05,2020-11-08,Spring 2020,['Ajia-Do' 'Bandai Namco Pictures'],['Adventure' 'Comedy' 'Kids'],6.33,2020,66,217.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,37,Finished Airing,1991-04-08,1991-12-23,Spring 1991,['Sunrise'],['Action' 'Sci-Fi' 'Mecha' 'Police'],6.17,1991,355,259.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,18,Finished Airing,2008-07-17,2008-08-03,Summer 2008,['Sparkly Key Animation Studio'],['Action' 'Fantasy' 'Historical' 'Martial Arts'],6.95,2008,31,17.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,39,Finished Airing,2001-05-10,2002-01-31,Spring 2001,['Ashi Production'],['Action' 'Drama' 'Sports'],7.21,2001,9,266.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TV,50,Finished Airing,1996-10-05,1997-09-27,Fall 1996,['Xebec' 'Group TAC'],['Adventure' 'Comedy' 'Sci-Fi' 'Shounen'],7.2,1996,194,357.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TV,27,Finished Airing,1977-02-03,1977-09-15,Winter 1977,['Toei Animation'],['Action' 'Drama' 'Sci-Fi' 'Mecha'],6.37,1977,482,224.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,26,Finished Airing,1969-04-06,1969-09-28,Spring 1969,['Tele-Cartoon Japan'],['Action' 'Adventure' 'Historical' 'Martial Arts' 'Samurai'],6.75,1969,1,175.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,56,Finished Airing,1980-09-07,1981-09-27,Fall 1980,['Tatsunoko Production'],['Action' 'Comedy' 'Sci-Fi'],6.34,1980,101,385.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,14,Finished Airing,2007-09-13,2007-12-13,Fall 2007,['Studio Hibari'],['Adventure' 'Drama' 'Sci-Fi' 'Space'],7.36,2007,41,91.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TV,99,Finished Airing,1987-10-08,1989-09-28,Fall 1987,['Sunrise'],['Comedy' 'Gourmet' 'Shounen'],7.16,1987,355,721.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TV,52,Finished Airing,2017-10-16,2018-12-03,Fall 2017,['Maro Studio'],['Music' 'Kids'],6.71,2017,1,413.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,50,Finished Airing,2013-04-03,2014-03-26,Spring 2013,['Unknown'],['Comedy' 'Kids'],6.56,2013,1493,357.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,12,Finished Airing,1999-08-01,1999-10-01,Summer 1999,['Gainax'],['Comedy' 'Romance' 'Slice of Life'],5.66,1999,68,61.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,50,Finished Airing,1980-02-02,1981-01-03,Winter 1980,['Sunrise'],['Comedy' 'Sci-Fi' 'Mecha' 'Space'],6.36,1980,355,336.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TV,52,Finished Airing,1995-09-02,1996-08-31,Fall 1995,['Nippon Animation'],['Comedy' 'Slice of Life' 'Kids'],6.65,1995,114,364.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,23,Finished Airing,1988-10-02,1989-03-26,Fall 1988,['Nippon Animation'],['Adventure' 'Comedy' 'Fantasy' 'Kids'],7.44,1988,114,175.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,50,Finished Airing,2000-04-02,2001-03-25,Spring 2000,['Toei Animation'],['Action' 'Adventure' 'Comedy' 'Drama' 'Fantasy' 'Kids'],7.24,2000,482,357.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,12,Finished Airing,2014-04-07,2014-06-23,Spring 2014,"[""Brain's Base""]",['Comedy' 'Slice of Life' 'School' 'Shounen'],7.53,2014,93,77.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
TV,13,Finished Airing,2013-04-07,2013-06-30,Spring 2013,['Production I.G'],['Action' 'Adventure' 'Sci-Fi' 'Mecha'],7.45,2013,274,84.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,8,Finished Airing,2004-01-12,2004-03-01,Winter 2004,['Imagin' 'Studio Live'],['Action' 'Adventure' 'Comedy' 'Fantasy' 'Sci-Fi' 'Ecchi' 'Super Power'],4.77,2004,20,49.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TV,12,Finished Airing,2021-04-07,2021-06-23,Spring 2021,['Bakken Record'],['Action' 'Supernatural' 'Historical'],6.02,2021,2,77.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV,12,Finished Airing,2021-10-04,2021-12-20,Fall 2021,['Studio Bind'],['Drama' 'Fantasy' 'Ecchi'],8.74,2021,2,77.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,22,Finished Airing,2012-10-12,2013-03-22,Fall 2012,['Production I.G'],['Action' 'Sci-Fi' 'Suspense' 'Police' 'Psychological'],8.28,2012,274,161.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TV,25,Finished Airing,1997-04-08,1997-09-30,Spring 1997,['Triangle Staff'],['Action' 'Comedy' 'Fantasy' 'School' 'Shounen'],6.48,1997,16,175.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
TV,46,Finished Airing,1973-10-07,1974-09-15,Fall 1973,['Madhouse' 'Tokyo Movie Shinsha'],['Sports'],6.42,1973,361,343.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TV,12,Finished Airing,2006-04-06,2006-06-12,Spring 2006,['Toei Animation'],['Action' 'Sports' 'Shounen'],6.68,2006,482,67.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TV,39,Finished Airing,2015-04-04,2015-12-26,Spring 2015,['Studio Deen'],['Comedy' 'Fantasy' 'Shoujo'],6.77,2015,250,266.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TV,87,Finished Airing,1990-09-09,1992-05-10,Fall 1990,['Toei Animation'],['Adventure' 'Comedy' 'Fantasy' 'Ecchi' 'School'],7.17,1990,482,609.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TV,39,Finished Airing,2002-04-05,2002-12-27,Spring 2002,"['Nippon Animation' ""Brain's Base""]",['Adventure' 'Sci-Fi' 'Mecha'],6.74,2002,207,266.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,49,Finished Airing,2018-04-13,2019-03-29,Spring 2018,['OLM'],['Comedy' 'Supernatural' 'Demons' 'Kids'],6.74,2018,196,350.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV,47,Finished Airing,1990-05-02,1991-03-27,Spring 1990,['Production Reed'],['Shoujo'],6.74,1990,67,329.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TV,39,Finished Airing,1982-07-06,1983-03-29,Summer 1982,['Kokusai Eigasha'],['Action' 'Adventure' 'Mecha'],6.09,1982,3,266.0,False,False,False,False,True,False,True,Summer,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,40,Finished Airing,2015-09-03,2015-10-12,Fall 2015,['Unknown'],['Action' 'Kids' 'Shounen'],7.07,2015,1493,39.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TV,13,Finished Airing,2008-01-02,2008-03-26,Winter 2008,['Trans Arts'],['Adventure' 'Fantasy' 'Romance' 'Historical'],6.85,2008,17,84.0,False,False,False,False,True,False,True,Winter,False,False,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,51,Finished Airing,1991-04-03,1992-03-25,Spring 1991,['Sunrise'],['Adventure' 'Sci-Fi' 'Mecha' 'School'],7.05,1991,355,357.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TV,32,Finished Airing,1986-04-13,1986-11-23,Spring 1986,['Toei Animation'],['Sci-Fi' 'Sports'],6.36,1986,482,224.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TV,26,Finished Airing,2000-04-11,2000-10-17,Spring 2000,['E&G Films'],['Mystery'],6.07,2000,13,189.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,26,Finished Airing,1981-04-07,1981-09-29,Spring 1981,['Toei Animation'],['Drama' 'Slice of Life' 'Historical'],6.31,1981,482,175.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV,31,Finished Airing,1988-03-09,1988-12-23,Spring 1988,['Studio Deen'],['Sports' 'Cars' 'Shounen'],6.78,1988,250,289.0,False,False,False,False,True,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TV,23,Finished Airing,1997-10-04,1998-03-28,Fall 1997,['Trans Arts'],['Comedy' 'Shounen'],6.03,1997,17,175.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TV,51,Finished Airing,2006-10-07,2007-09-29,Fall 2006,['Xebec'],['Adventure' 'Comedy' 'Fantasy' 'Romance' 'Kids' 'Shounen'],6.32,2006,131,357.0,False,False,False,False,True,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
